,ssuid,spanel,swave,srefmon,rhcalmn,rhcalyr,tfipsst,epppnum,esex,wpfinwgt,tage,eeducate,rmesr,birth_month,ECLWRK1,EDISABL,EDISPREV,EENO1,EENO2,EJBHRS1,EJBIND1,EOCCTIM1,EPDJBTHN,ERSEND1,ESTLEMP1,ESTLEMP2,RFNKIDS,TJBOCC1,TPMSUM1,TPYRATE1
3579,613454469588,2008,1,4,8,2008,34,102,2,1808.5173,37,44,8,2011-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3580,613860398588,2008,1,1,5,2008,34,101,2,1778.6609,25,44,1,2008-06-01,3,2,-1,1.0,,50,7860,24,1,-1,1.0,,0,2310,4500,0.0
3581,613860398588,2008,1,2,6,2008,34,101,2,1779.6008,25,44,2,2008-06-01,3,2,-1,1.0,,50,7860,24,1,-1,1.0,,0,2310,4500,0.0
3582,613860398588,2008,1,3,7,2008,34,101,2,1796.9421,25,44,2,2008-06-01,3,2,-1,1.0,,50,7860,24,1,-1,1.0,,1,2310,0,0.0
3583,613860398588,2008,1,4,8,2008,34,101,2,1813.0564,25,44,2,2008-06-01,3,2,-1,1.0,,50,7860,24,1,-1,1.0,,1,2310,0,0.0
3584,613925123566,2008,1,1,5,2008,34,102,2,2080.7285,35,39,1,2011-01-01,1,2,-1,1.0,,-8,1270,84,1,-1,1.0,,2,4220,500,0.0
3585,613925123566,2008,1,2,6,2008,34,102,2,2087.77,35,39,1,2011-01-01,1,2,-1,1.0,,-8,1270,84,1,-1,1.0,,2,4220,400,0.0
3586,613925123566,2008,1,3,7,2008,34,102,2,2092.627,35,39,2,2011-01-01,1,2,-1,1.0,,-8,1270,84,1,-1,1.0,,2,4220,200,0.0
3587,613925123566,2008,1,4,8,2008,34,102,2,2071.0798,35,39,2,2011-01-01,1,2,-1,1.0,,-8,1270,84,1,-1,1.0,,2,4220,400,0.0
3588,613925167779,2008,1,1,5,2008,34,101,2,1717.1985,30,44,1,2011-02-01,4,2,-1,1.0,,35,9470,36,1,-1,1.0,,1,620,3333,0.0
3589,613925167779,2008,1,2,6,2008,34,101,2,1716.437,30,44,1,2011-02-01,4,2,-1,1.0,,35,9470,36,1,-1,1.0,,1,620,3333,0.0
3590,613925167779,2008,1,3,7,2008,34,101,2,1713.3939,30,44,1,2011-02-01,4,2,-1,1.0,,35,9470,36,1,-1,1.0,,1,620,3333,0.0
3591,613925167779,2008,1,4,8,2008,34,101,2,1677.8657,30,44,1,2011-02-01,4,2,-1,1.0,,35,9470,36,1,-1,1.0,,1,620,3333,0.0
3592,613925196301,2008,1,1,5,2008,34,102,2,1484.1597,31,44,8,2010-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3593,613925196301,2008,1,2,6,2008,34,102,2,1482.0991,31,44,8,2010-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3594,613925196301,2008,1,3,7,2008,34,102,2,1461.0625,31,44,8,2010-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3595,613925196301,2008,1,4,8,2008,34,102,2,1458.4795,31,44,8,2010-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3596,613925196695,2008,1,1,5,2008,34,101,2,1032.9944,29,32,8,2010-06-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3597,613925196695,2008,1,2,6,2008,34,101,2,1028.2933,29,32,8,2010-06-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3598,613925196695,2008,1,3,7,2008,34,101,2,1032.8353,29,32,8,2010-06-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3599,613925196695,2008,1,4,8,2008,34,101,2,1039.3976,29,32,8,2010-06-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3600,613925202486,2008,1,1,5,2008,34,102,2,1459.2881,35,40,8,2009-03-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,3,-1,0,0.0
3601,613925202486,2008,1,2,6,2008,34,102,2,1458.7813,35,40,8,2009-03-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,3,-1,0,0.0
3602,613925202486,2008,1,3,7,2008,34,102,2,1454.4725,35,40,8,2009-03-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,3,-1,0,0.0
3603,613925202486,2008,1,4,8,2008,34,102,2,1453.7668,36,40,8,2009-03-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,3,-1,0,0.0
3604,613925202501,2008,1,1,5,2008,34,101,2,1289.8971,39,39,8,2008-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3605,613925202501,2008,1,2,6,2008,34,101,2,1291.6215,39,39,8,2008-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3606,613925202501,2008,1,3,7,2008,34,101,2,1352.64,39,39,8,2008-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3607,613925202501,2008,1,4,8,2008,34,101,2,1432.8828,39,39,8,2008-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,3,-1,0,0.0
3608,613925202891,2008,1,1,5,2008,34,101,2,1727.3201,28,44,1,2009-02-01,2,2,-1,1.0,,36,8190,84,1,-1,1.0,,1,3130,4776,30.0
3609,613925202891,2008,1,2,6,2008,34,101,2,1719.4586,28,44,1,2009-02-01,2,2,-1,1.0,,36,8190,84,1,-1,1.0,,1,3130,4776,30.0
3610,613925202891,2008,1,3,7,2008,34,101,2,1727.0543,28,44,1,2009-02-01,2,2,-1,1.0,,36,8190,84,1,-1,1.0,,1,3130,4776,30.0
3611,613925202891,2008,1,4,8,2008,34,101,2,1738.0267,28,44,1,2009-02-01,2,2,-1,1.0,,36,8190,84,1,-1,1.0,,1,3130,4776,30.0
3612,613925369020,2008,1,1,5,2008,34,102,2,1925.521,33,40,1,2009-09-01,1,2,-1,1.0,,40,8180,108,1,-1,1.0,,0,50,5167,0.0
3613,613925369020,2008,1,2,6,2008,34,102,2,1948.5886,33,40,1,2009-09-01,1,2,-1,1.0,,40,8180,108,1,-1,1.0,,0,50,5167,0.0
3614,613925369020,2008,1,3,7,2008,34,102,2,1961.6682,33,40,1,2009-09-01,1,2,-1,1.0,,40,8180,108,1,-1,1.0,,0,50,5167,0.0
3615,613925369020,2008,1,4,8,2008,34,102,2,1985.2172,33,40,1,2009-09-01,1,2,-1,1.0,,40,8180,108,1,-1,1.0,,0,50,5167,0.0
3616,613925370058,2008,1,1,5,2008,34,104,2,1855.2119,27,41,1,2009-03-01,1,2,-1,1.0,,40,8190,36,1,-1,1.0,,1,3410,2667,0.0
3617,613925370058,2008,1,2,6,2008,34,104,2,1818.1116,27,41,1,2009-03-01,1,2,-1,1.0,,40,8190,36,1,-1,1.0,,1,3410,2667,0.0
3618,613925370058,2008,1,3,7,2008,34,104,2,1792.0931,27,41,1,2009-03-01,1,2,-1,1.0,,40,8190,36,1,-1,1.0,,1,3410,2667,0.0
3619,613925370058,2008,1,4,8,2008,34,104,2,1781.8636,27,41,1,2009-03-01,1,2,-1,1.0,,40,8190,36,1,-1,1.0,,1,3410,2667,0.0
3620,613925370172,2008,1,1,5,2008,34,101,2,2329.2954,34,44,1,2008-09-01,2,1,2,1.0,,40,9160,120,1,-1,1.0,,3,2340,2417,0.0
3621,613925370172,2008,1,2,6,2008,34,101,2,2344.6433,34,44,1,2008-09-01,2,1,2,1.0,,40,9160,120,1,-1,1.0,,3,2340,2417,0.0
3622,613925370172,2008,1,3,7,2008,34,101,2,2359.0417,34,44,1,2008-09-01,2,1,2,1.0,,40,9160,120,1,-1,1.0,,3,2340,2417,0.0
3623,613925370172,2008,1,4,8,2008,34,101,2,2389.7412,34,44,1,2008-09-01,2,1,2,1.0,,40,9160,120,1,-1,1.0,,3,2340,2417,0.0
3624,613925392778,2008,1,1,5,2008,34,102,2,1552.0905,30,34,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,5,-1,0,0.0
3625,613925392778,2008,1,2,6,2008,34,102,2,1547.3914,30,34,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,5,-1,0,0.0
3626,613925392778,2008,1,3,7,2008,34,102,2,1553.9077,30,34,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,5,-1,0,0.0
3627,613925392778,2008,1,4,8,2008,34,102,2,1548.1356,30,34,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,5,-1,0,0.0
3628,613925404251,2008,1,1,5,2008,34,101,2,1659.1613,27,39,1,2008-08-01,1,2,-1,1.0,,40,8680,36,1,-1,1.0,,0,4220,1176,8.47
3629,613925404251,2008,1,2,6,2008,34,101,2,1622.5845,27,39,1,2008-08-01,1,2,-1,1.0,,40,8680,36,1,-1,1.0,,0,4220,1176,8.47
3630,613925404251,2008,1,3,7,2008,34,101,2,1582.3589,27,39,1,2008-08-01,1,2,-1,1.0,,40,8680,36,1,-1,1.0,,0,4220,1176,8.47
3631,613925404251,2008,1,4,8,2008,34,101,2,1549.9972,27,39,1,2008-08-01,1,2,-1,1.0,,40,8680,36,1,-1,1.0,,0,4220,1176,8.47
3632,613925451284,2008,1,1,5,2008,34,101,2,1771.463,26,40,1,2011-11-01,1,2,-1,1.0,,35,8070,72,1,-1,1.0,,1,3040,1698,11.23
3633,613925451284,2008,1,2,6,2008,34,101,2,1772.3992,26,40,1,2011-11-01,1,2,-1,1.0,,35,8070,72,1,-1,1.0,,1,3040,1698,11.23
3634,613925451284,2008,1,3,7,2008,34,101,2,1789.6703,26,40,1,2011-11-01,1,2,-1,1.0,,35,8070,72,1,-1,1.0,,1,3040,1698,11.23
3635,613925451284,2008,1,4,8,2008,34,101,2,1805.7192,26,40,1,2011-11-01,1,2,-1,1.0,,35,8070,72,1,-1,1.0,,1,3040,1698,11.23
3636,613925451466,2008,1,1,5,2008,34,101,2,1636.9365,30,45,2,2008-08-01,3,2,-1,2.0,,40,7860,24,1,12,2.0,,1,2330,0,0.0
3637,613925451466,2008,1,2,6,2008,34,101,2,1656.5469,30,45,2,2008-08-01,3,2,-1,2.0,,40,7860,24,1,12,2.0,,1,2330,0,0.0
3638,613925451466,2008,1,3,7,2008,34,101,2,1667.6661,30,45,2,2008-08-01,3,2,-1,2.0,,40,7860,24,1,12,2.0,,1,2330,0,0.0
3639,613925451466,2008,1,4,8,2008,34,101,2,1687.6863,30,45,2,2008-08-01,3,2,-1,2.0,,40,7860,24,1,12,2.0,,2,2330,0,0.0
3640,613925451879,2008,1,1,5,2008,34,101,2,1743.6521,31,40,1,2009-01-01,1,2,-1,2.0,,25,8290,8,1,-1,1.0,,1,4620,600,11.23
3641,613925451879,2008,1,2,6,2008,34,101,2,1715.0708,31,40,1,2009-01-01,1,2,-1,2.0,,25,8290,8,1,-1,1.0,,1,4620,600,11.23
3642,613925451879,2008,1,3,7,2008,34,101,2,1726.583,31,40,1,2009-01-01,1,2,-1,2.0,,25,8290,8,1,-1,1.0,,1,4620,600,11.23
3643,613925451879,2008,1,4,8,2008,34,101,2,1747.3103,31,40,1,2009-01-01,1,2,-1,2.0,,25,8290,8,1,-1,1.0,,1,4620,600,11.23
3644,613925583284,2008,1,1,5,2008,34,102,2,1670.7947,32,37,8,2010-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,4,-1,0,0.0
3645,613925583284,2008,1,2,6,2008,34,102,2,1671.6414,32,37,8,2010-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,4,-1,0,0.0
3646,613925583284,2008,1,3,7,2008,34,102,2,1678.3182,32,37,8,2010-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,4,-1,0,0.0
3647,613925583284,2008,1,4,8,2008,34,102,2,1696.7661,32,37,8,2010-08-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,4,-1,0,0.0
3648,613925651759,2008,1,1,5,2008,34,102,2,2053.6113,35,47,1,2008-11-01,3,2,-1,1.0,,40,7860,120,1,-1,1.0,,0,2550,6000,0.0
3649,613925651759,2008,1,2,6,2008,34,102,2,2020.9045,35,47,1,2008-11-01,3,2,-1,1.0,,40,7860,120,1,-1,1.0,,0,2550,6000,0.0
3650,613925651759,2008,1,3,7,2008,34,102,2,2038.5637,35,47,1,2008-11-01,3,2,-1,1.0,,40,7860,120,1,-1,1.0,,0,2550,6000,0.0
3651,613925651759,2008,1,4,8,2008,34,102,2,2039.9324,36,47,1,2008-11-01,3,2,-1,1.0,,40,7860,120,1,-1,1.0,,0,2550,6000,0.0
3652,613925938402,2008,1,1,5,2008,34,102,2,1962.5054,29,44,1,2008-08-01,1,2,-1,1.0,,12,8680,48,1,12,2.0,,0,4110,1000,2.13
3653,613925938402,2008,1,2,6,2008,34,102,2,1953.5736,29,44,1,2008-08-01,1,2,-1,1.0,,12,8680,48,1,12,2.0,,0,4110,0,2.13
3654,613925938402,2008,1,3,7,2008,34,102,2,1962.2036,29,44,1,2008-08-01,1,2,-1,1.0,,12,8680,48,1,12,2.0,,0,4110,400,2.13
3655,613925938402,2008,1,4,8,2008,34,102,2,1974.67,29,44,1,2008-08-01,1,2,-1,1.0,,12,8680,48,1,12,2.0,,0,4110,400,2.13
3656,613925938414,2008,1,1,5,2008,34,101,2,1655.6509,26,41,1,2009-07-01,1,2,-1,1.0,,35,8680,84,1,-1,1.0,,2,4110,400,2.85
3657,613925938414,2008,1,2,6,2008,34,101,2,1631.0154,26,41,1,2009-07-01,1,2,-1,1.0,,35,8680,84,1,-1,1.0,,2,4110,400,2.85
3658,613925938414,2008,1,3,7,2008,34,101,2,1623.4465,26,41,2,2009-07-01,1,2,-1,1.0,,35,8680,84,1,-1,1.0,,2,4110,400,2.85
3659,613925938414,2008,1,4,8,2008,34,101,2,1681.9738,26,41,1,2009-07-01,1,2,-1,1.0,,35,8680,84,1,-1,1.0,,2,4110,400,2.85
3660,613925938582,2008,1,1,5,2008,34,102,2,2557.416,25,43,1,2009-03-01,-1,2,-1,2.0,,8,9290,-1,1,-1,-1.0,,0,4230,440,29.0
3661,613925938582,2008,1,2,6,2008,34,102,2,2628.6006,26,43,1,2009-03-01,-1,2,-1,2.0,,8,9290,-1,1,-1,-1.0,,0,4230,220,29.0
3662,613925938582,2008,1,3,7,2008,34,102,2,2665.6582,26,43,1,2009-03-01,-1,2,-1,2.0,,8,9290,-1,1,-1,-1.0,,0,4230,550,29.0
3663,613925938582,2008,1,4,8,2008,34,102,2,2688.428,26,43,1,2009-03-01,-1,2,-1,2.0,,8,9290,-1,1,-1,-1.0,,0,4230,110,29.0
3664,644013701753,2008,1,1,7,2008,48,101,2,4997.0991,27,39,1,2010-09-01,1,2,-1,1.0,,35,8470,144,1,-1,1.0,,0,2300,1559,0.0
3665,644013701753,2008,1,2,8,2008,48,101,2,4926.3848,28,39,1,2010-09-01,1,2,-1,1.0,,35,8470,144,1,-1,1.0,,0,2300,1559,0.0
3666,644013701753,2008,1,3,9,2008,48,101,2,4856.0151,28,39,1,2010-09-01,1,2,-1,1.0,,35,8470,144,1,-1,1.0,,0,2300,1559,0.0
3667,644013701753,2008,1,4,10,2008,48,101,2,4807.6514,28,39,1,2010-09-01,1,2,-1,1.0,,35,8470,144,1,-1,1.0,,0,2300,1559,0.0
3668,644023392553,2008,1,1,7,2008,48,102,2,2944.1997,24,39,1,2009-02-01,1,2,-1,1.0,,40,170,84,1,1,2.0,,3,6050,1360,7.85
3669,644023392553,2008,1,2,8,2008,48,102,2,2935.7407,24,39,1,2009-02-01,1,2,-1,1.0,,40,170,84,1,1,2.0,,3,6050,1360,7.85
3670,644023392553,2008,1,3,9,2008,48,102,2,2940.408,24,39,1,2009-02-01,1,2,-1,1.0,,40,170,84,1,1,2.0,,3,6050,1360,7.85
3671,644023392553,2008,1,4,10,2008,48,102,2,2931.6382,24,39,5,2009-02-01,1,2,-1,1.0,,40,170,84,1,1,2.0,,3,6050,1360,7.85
3672,644023451373,2008,1,1,7,2008,48,101,2,4480.3491,31,44,8,2011-01-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3673,644023451373,2008,1,2,8,2008,48,101,2,4496.4824,31,44,8,2011-01-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3674,644023451373,2008,1,3,9,2008,48,101,2,4499.3647,31,44,8,2011-01-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3675,644023451373,2008,1,4,10,2008,48,101,2,4566.1582,31,44,8,2011-01-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3676,644023471631,2008,1,1,7,2008,48,101,2,5585.1543,29,34,8,2008-09-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3677,644023471631,2008,1,2,8,2008,48,101,2,5596.7666,29,34,8,2008-09-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3678,644023471631,2008,1,3,9,2008,48,101,2,5580.6328,29,34,8,2008-09-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3679,644023471631,2008,1,4,10,2008,48,101,2,5473.2402,29,34,8,2008-09-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,1,-1,0,0.0
3680,644023619687,2008,1,1,7,2008,48,102,2,2244.4888,20,41,1,2012-01-01,1,2,-1,1.0,,40,4970,60,1,-1,1.0,,1,4700,1645,9.0
3681,644023619687,2008,1,2,8,2008,48,102,2,2246.252,21,41,1,2012-01-01,1,2,-1,1.0,,40,4970,60,1,-1,1.0,,1,4700,1645,9.0
3682,644023619687,2008,1,3,9,2008,48,102,2,2200.342,21,41,1,2012-01-01,1,2,-1,1.0,,40,4970,60,1,-1,1.0,,1,4700,1645,9.0
3683,644023619687,2008,1,4,10,2008,48,102,2,2194.6538,21,41,1,2012-01-01,1,2,-1,1.0,,40,4970,60,1,-1,1.0,,1,4700,1645,9.0
3684,644023738319,2008,1,1,7,2008,48,101,2,3556.4912,27,44,6,2010-07-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3685,644023738319,2008,1,2,8,2008,48,101,2,3545.8711,28,44,6,2010-07-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3686,644023738319,2008,1,3,9,2008,48,101,2,3633.2542,28,44,6,2010-07-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3687,644023738319,2008,1,4,10,2008,48,101,2,3651.5156,28,44,6,2010-07-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3688,644034246631,2008,1,1,7,2008,48,101,2,4205.1104,39,40,1,2010-02-01,-1,2,-1,-1.0,,-1,-1,-1,1,-1,-1.0,,1,-1,0,0.0
3689,644034246631,2008,1,2,8,2008,48,101,2,4237.1582,39,40,1,2010-02-01,-1,2,-1,-1.0,,-1,-1,-1,1,-1,-1.0,,1,-1,0,0.0
3690,644034246631,2008,1,3,9,2008,48,101,2,4264.5859,39,40,1,2010-02-01,-1,2,-1,-1.0,,-1,-1,-1,1,-1,-1.0,,1,-1,0,0.0
3691,644034246631,2008,1,4,10,2008,48,101,2,4293.3242,39,40,1,2010-02-01,-1,2,-1,-1.0,,-1,-1,-1,1,-1,-1.0,,1,-1,0,0.0
3692,644034668516,2008,1,1,7,2008,48,101,2,3141.1519,28,39,1,2011-09-01,1,2,-1,1.0,,30,8090,6,1,4,2.0,,2,3620,1039,8.0
3693,644034668516,2008,1,2,8,2008,48,101,2,3147.6819,28,39,1,2011-09-01,1,2,-1,1.0,,30,8090,6,1,4,2.0,,2,3620,1039,8.0
3694,644034668516,2008,1,3,9,2008,48,101,2,3138.6089,28,39,1,2011-09-01,1,2,-1,1.0,,30,8090,6,1,4,2.0,,2,3620,1039,8.0
3695,644034668516,2008,1,4,10,2008,48,101,2,3078.2097,29,39,1,2011-09-01,1,2,-1,1.0,,30,8090,6,1,4,2.0,,2,3620,1039,8.0
3696,644098074482,2008,1,1,7,2008,48,102,2,4582.3652,27,44,1,2010-06-01,4,2,-1,1.0,,40,7860,72,1,-1,1.0,,4,2320,3606,0.0
3697,644098074482,2008,1,2,8,2008,48,102,2,4615.3833,27,44,1,2010-06-01,4,2,-1,1.0,,40,7860,72,1,-1,1.0,,4,2320,3506,0.0
3698,644098074482,2008,1,3,9,2008,48,102,2,4588.1924,27,44,1,2010-06-01,4,2,-1,1.0,,40,7860,72,1,-1,1.0,,4,2320,3406,0.0
3699,644098074482,2008,1,4,10,2008,48,102,2,4525.9688,27,44,1,2010-06-01,4,2,-1,1.0,,40,7860,72,1,-1,1.0,,4,2320,3606,0.0
3700,644098743060,2008,1,1,7,2008,48,105,2,5174.0962,21,39,8,2010-04-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3701,644098743060,2008,1,2,8,2008,48,105,2,5110.564,21,39,8,2010-04-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3702,644098743060,2008,1,3,9,2008,48,105,2,4946.4399,21,39,8,2010-04-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3703,644098743060,2008,1,4,10,2008,48,105,2,4808.9409,21,39,8,2010-04-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,2,-1,0,0.0
3704,644098754689,2008,1,1,7,2008,48,101,2,2400.7354,42,39,1,2011-10-01,2,2,-1,1.0,,20,9160,120,1,-1,1.0,,1,5700,1400,0.0
3705,644098754689,2008,1,2,8,2008,48,101,2,2401.6611,42,39,1,2011-10-01,2,2,-1,1.0,,20,9160,120,1,-1,1.0,,1,5700,1400,0.0
3706,644098754689,2008,1,3,9,2008,48,101,2,2408.6174,42,39,1,2011-10-01,2,2,-1,1.0,,20,9160,120,1,-1,1.0,,1,5700,1400,0.0
3707,644098754689,2008,1,4,10,2008,48,101,2,2376.4578,42,39,2,2011-10-01,2,2,-1,1.0,,20,9160,120,1,-1,1.0,,1,5700,1400,0.0
3708,644114668613,2008,1,1,7,2008,48,102,2,3969.418,29,44,1,2011-07-01,3,2,-1,1.0,,40,9370,84,1,-1,1.0,,0,1000,4180,0.0
3709,644114668613,2008,1,2,8,2008,48,102,2,4047.3362,29,44,1,2011-07-01,3,2,-1,1.0,,40,9370,84,1,-1,1.0,,0,1000,4180,0.0
3710,644114668613,2008,1,3,9,2008,48,102,2,4099.8623,29,44,1,2011-07-01,3,2,-1,1.0,,40,9370,84,1,-1,1.0,,0,1000,4180,0.0
3711,644114668613,2008,1,4,10,2008,48,102,2,4157.2832,29,44,1,2011-07-01,3,2,-1,1.0,,40,9370,84,1,-1,1.0,,0,1000,4180,0.0
3712,644128469631,2008,1,1,7,2008,48,102,2,4455.6738,38,43,1,2010-10-01,1,2,-1,1.0,,36,8190,216,1,-1,1.0,,0,3130,5456,35.0
3713,644128469631,2008,1,2,8,2008,48,102,2,4563.4746,38,43,1,2010-10-01,1,2,-1,1.0,,36,8190,216,1,-1,1.0,,0,3130,5456,35.0
3714,644128469631,2008,1,3,9,2008,48,102,2,4556.6758,38,43,1,2010-10-01,1,2,-1,1.0,,36,8190,216,1,-1,1.0,,0,3130,5456,35.0
3715,644128469631,2008,1,4,10,2008,48,102,2,4514.3389,38,43,1,2010-10-01,1,2,-1,1.0,,36,8190,216,1,-1,1.0,,0,3130,5456,35.0
3716,644138784737,2008,1,1,7,2008,48,102,2,3518.8096,29,39,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3717,644138784737,2008,1,2,8,2008,48,102,2,3514.5386,29,39,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3718,644138784737,2008,1,3,9,2008,48,102,2,3581.3877,29,39,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3719,644138784737,2008,1,4,10,2008,48,102,2,3502.9753,29,39,8,2008-12-01,-1,2,-1,-1.0,,-1,-1,-1,2,-1,-1.0,,0,-1,0,0.0
3720,644185369360,2008,1,1,7,2008,48,102,2,2578.9727,36,33,1,2009-09-01,1,2,-1,1.0,,35,8680,102,1,-1,1.0,,3,4020,779,6.9
3721,644185369360,2008,1,2,8,2008,48,102,2,2562.3066,36,33,1,2009-09-01,1,2,-1,1.0,,35,8680,102,1,-1,1.0,,3,4020,779,6.9
3722,644185369360,2008,1,3,9,2008,48,102,2,2584.207,36,33,1,2009-09-01,1,2,-1,1.0,,35,8680,102,1,-1,1.0,,3,4020,779,6.9
3723,644185369360,2008,1,4,10,2008,48,102,2,2561.3335,37,33,1,2009-09-01,1,2,-1,1.0,,35,8680,102,1,-1,1.0,,3,4020,779,6.9
3724,644228369259,2008,1,1,7,2008,48,102,2,2072.7271,34,41,1,2011-01-01,1,2,-1,1.0,,-8,8660,96,1,-1,1.0,,3,5410,4167,8.25
3725,644228369259,2008,1,2,8,2008,48,102,2,2108.4727,34,41,1,2011-01-01,1,2,-1,1.0,,-8,8660,96,1,-1,1.0,,3,5410,4200,8.25
3726,644228369259,2008,1,3,9,2008,48,102,2,2174.7471,34,41,1,2011-01-01,1,2,-1,1.0,,-8,8660,96,1,-1,1.0,,3,5410,4200,8.25
3727,644228369259,2008,1,4,10,2008,48,102,2,2189.6934,34,41,1,2011-01-01,1,2,-1,1.0,,-8,8660,96,1,-1,1.0,,3,5410,4200,8.25
3728,644245038389,2008,1,1,7,2008,48,103,2,4879.9839,27,40,1,2011-02-01,4,2,-1,1.0,,45,8090,24,1,-1,1.0,,0,5310,1832,7.88
3729,644245038389,2008,1,2,8,2008,48,103,2,4811.731,27,40,1,2011-02-01,4,2,-1,1.0,,45,8090,24,1,-1,1.0,,0,5310,1832,7.88
3730,644245038389,2008,1,3,9,2008,48,103,2,4730.314,27,40,1,2011-02-01,4,2,-1,1.0,,45,8090,24,1,-1,1.0,,0,5310,1832,7.88
3731,644245038389,2008,1,4,10,2008,48,103,2,4660.3774,27,40,1,2011-02-01,4,2,-1,1.0,,45,8090,24,1,-1,1.0,,0,5310,1832,7.88
3732,644294241737,2008,1,1,7,2008,48,101,2,4542.2378,25,40,7,2009-11-01,1,2,-1,1.0,,35,5380,132,1,-1,1.0,,1,5240,0,7.05
3733,644294241737,2008,1,2,8,2008,48,101,2,4593.7051,25,40,4,2009-11-01,1,2,-1,1.0,,35,5380,132,1,-1,1.0,,1,5240,1166,7.05
3734,644294241737,2008,1,3,9,2008,48,101,2,4717.8472,26,40,1,2009-11-01,1,2,-1,1.0,,35,5380,132,1,-1,1.0,,1,5240,1166,7.05
3735,644294241737,2008,1,4,10,2008,48,101,2,4712.4912,26,40,1,2009-11-01,1,2,-1,1.0,,35,5380,132,1,-1,1.0,,1,5240,1166,7.05
3736,644294422294,2008,1,1,7,2008,48,102,2,3676.2168,26,45,2,2010-02-01,1,2,-1,1.0,,40,6380,2,1,-1,1.0,,0,5240,2400,15.0
